trunc_factor,coarsen_type,result
0.2214,6,0.10994
0.2214,8,0.051652
0.2215,0,0.092051
0.2215,1,0.11492999999999999
0.2215,6,0.11233599999999999
0.2215,8,0.052551
0.22160000000000002,0,0.080161
0.22160000000000002,1,0.1026
0.22160000000000002,6,0.11613699999999999
0.22160000000000002,8,0.051904
0.2217,0,0.081636
0.2217,1,0.110722
0.2217,6,0.12261
0.2217,8,0.049505999999999994
0.2218,0,0.079892
0.2218,1,0.09983199999999999
0.2218,6,0.111409
0.2218,8,0.048533
0.22190000000000001,0,0.08060500000000001
0.22190000000000001,1,0.102702
0.22190000000000001,6,0.104464
0.22190000000000001,8,0.05038
0.222,0,0.077683
0.222,1,0.102865
0.222,6,0.103048
0.222,8,0.051515
0.22210000000000002,0,0.08177100000000001
0.22210000000000002,1,0.103952
0.22210000000000002,6,0.11210300000000001
0.22210000000000002,8,0.0526
0.2222,0,0.079761
0.2222,1,0.10967099999999999
0.2222,6,0.111622
0.2222,8,0.052674
0.2223,0,0.08296
0.2223,1,0.113091
0.2223,6,0.11282299999999999
0.2223,8,0.051036
0.22240000000000001,0,0.085118
0.22240000000000001,1,0.107122
0.22240000000000001,6,0.112673
0.22240000000000001,8,0.055054
0.2225,0,0.082551
0.2225,1,0.10644999999999999
0.2225,6,0.115943
0.2225,8,0.05241
0.22260000000000002,0,0.092894
0.22260000000000002,1,0.107126
0.22260000000000002,6,0.110723
0.22260000000000002,8,0.051258
0.2227,0,0.08049200000000001
0.2227,1,0.103154
0.2227,6,0.10548300000000001
0.2227,8,0.052082
0.2228,0,0.086325
0.2228,1,0.11637800000000001
0.2228,6,0.12260399999999999
0.2228,8,0.055288
0.22290000000000001,0,0.087043
0.22290000000000001,1,0.106577
0.22290000000000001,6,0.104872
0.22290000000000001,8,0.054327
0.223,0,0.082348
0.223,1,0.107984
0.223,6,0.110636
0.223,8,0.051755
0.22310000000000002,0,0.079986
0.22310000000000002,1,0.111039
0.22310000000000002,6,0.10750000000000001
0.22310000000000002,8,0.048952
0.2232,0,0.077461
0.2232,1,0.10927100000000001
0.2232,6,0.107777
0.2232,8,0.051007
0.2233,0,0.080146
0.2233,1,0.10412700000000001
0.2233,6,0.106794
0.2233,8,0.04993
0.22340000000000002,0,0.07893900000000001
0.22340000000000002,1,0.103255
0.22340000000000002,6,0.10287
0.22340000000000002,8,0.049811999999999995
0.2235,0,0.078601
0.2235,1,0.10100200000000001
0.2235,6,0.10222700000000001
0.2235,8,0.050325
0.22360000000000002,0,0.081934
0.22360000000000002,1,0.10226299999999999
0.22360000000000002,6,0.10582
0.22360000000000002,8,0.051781
0.2237,0,0.079602
0.2237,1,0.107715
0.2237,6,0.107053
0.2237,8,0.049078
0.2238,0,0.07765
0.2238,1,0.099706
0.2238,6,0.108172
0.2238,8,0.050381
0.22390000000000002,0,0.08257500000000001
0.22390000000000002,1,0.105898
0.22390000000000002,6,0.107804
0.22390000000000002,8,0.050502
0.224,0,0.08238799999999999
0.224,1,0.107825
0.224,6,0.108832
0.224,8,0.052088999999999996
0.22410000000000002,0,0.081987
0.22410000000000002,1,0.104262
0.22410000000000002,6,0.107016
0.22410000000000002,8,0.053941
0.2242,0,0.07957
0.2242,1,0.100218
0.2242,6,0.103889
0.2242,8,0.048762
0.2243,0,0.07955699999999999
0.2243,1,0.100213
0.2243,6,0.105132
0.2243,8,0.050649
0.22440000000000002,0,0.07831099999999999
0.22440000000000002,1,0.103095
0.22440000000000002,6,0.109905
0.22440000000000002,8,0.051316
0.2245,0,0.080631
0.2245,1,0.104677
0.2245,6,0.107575
0.2245,8,0.050863
0.22460000000000002,0,0.07888300000000001
0.22460000000000002,1,0.102244
0.22460000000000002,6,0.10655600000000001
0.22460000000000002,8,0.048933
0.2247,0,0.080027
0.2247,1,0.10198
0.2247,6,0.109029
0.2247,8,0.052576
0.2248,0,0.081231
0.2248,1,0.106162
0.2248,6,0.104215
0.2248,8,0.051519999999999996
0.22490000000000002,0,0.079126
0.22490000000000002,1,0.10147099999999999
0.22490000000000002,6,0.104873
0.22490000000000002,8,0.049665
0.225,0,0.08166699999999999
0.225,1,0.099872
0.225,6,0.104918
0.225,8,0.049102
0.22510000000000002,0,0.08180499999999999
0.22510000000000002,1,0.104673
0.22510000000000002,6,0.109991
0.22510000000000002,8,0.052952
0.2252,0,0.083294
0.2252,1,0.105028
0.2252,6,0.10931600000000001
0.2252,8,0.050192
0.2253,0,0.080979
0.2253,1,0.09936900000000001
0.2253,6,0.105311
0.2253,8,0.048632
0.22540000000000002,0,0.076071
0.22540000000000002,1,0.101466
0.22540000000000002,6,0.10967199999999999
0.22540000000000002,8,0.050915
0.2255,0,0.080256
0.2255,1,0.103962
0.2255,6,0.10618899999999999
0.2255,8,0.048140999999999996
0.22560000000000002,0,0.08593200000000001
0.22560000000000002,1,0.113184
0.22560000000000002,6,0.108831
0.22560000000000002,8,0.050681
0.2257,0,0.085736
0.2257,1,0.11583
0.2257,6,0.111058
0.2257,8,0.052138000000000004
0.2258,0,0.088002
0.2258,1,0.109694
0.2258,6,0.110598
0.2258,8,0.050730000000000004
0.22590000000000002,0,0.081235
0.22590000000000002,1,0.102749
0.22590000000000002,6,0.106741
0.22590000000000002,8,0.049615
0.226,0,0.08087
0.226,1,0.103966
0.226,6,0.114433
0.226,8,0.04944
0.22610000000000002,0,0.079846
0.22610000000000002,1,0.10788
0.22610000000000002,6,0.105172
0.22610000000000002,8,0.051263
0.2262,0,0.079655
0.2262,1,0.108881
0.2262,6,0.109734
0.2262,8,0.050537
0.2263,0,0.079445
0.2263,1,0.099524
0.2263,6,0.10576
0.2263,8,0.047383
0.22640000000000002,0,0.077264
0.22640000000000002,1,0.101814
0.22640000000000002,6,0.100095
0.22640000000000002,8,0.051009000000000006
0.2265,0,0.07874
0.2265,1,0.105537
0.2265,6,0.109165
0.2265,8,0.049561
0.22660000000000002,0,0.07702300000000001
0.22660000000000002,1,0.101201
0.22660000000000002,6,0.102056
0.22660000000000002,8,0.047973
0.2267,0,0.07875199999999999
0.2267,1,0.103422
0.2267,6,0.11407099999999999
0.2267,8,0.050714
0.2268,0,0.079821
0.2268,1,0.10084599999999999
0.2268,6,0.10396
0.2268,8,0.050346
0.22690000000000002,0,0.08196200000000001
0.22690000000000002,1,0.102434
0.22690000000000002,6,0.103135
0.22690000000000002,8,0.051067
0.227,0,0.08072499999999999
0.227,1,0.10447699999999999
0.227,6,0.10869
0.227,8,0.048581
0.22710000000000002,0,0.083279
0.22710000000000002,1,0.104666
0.22710000000000002,6,0.109829
0.22710000000000002,8,0.052601
0.2272,0,0.08338899999999999
0.2272,1,0.108207
0.2272,6,0.105753
0.2272,8,0.050119
0.2273,0,0.082117
0.2273,1,0.10713
0.2273,6,0.107109
0.2273,8,0.050226
0.22740000000000002,0,0.08354700000000001
0.22740000000000002,1,0.10223499999999999
0.22740000000000002,6,0.107653
0.22740000000000002,8,0.050621
0.2275,0,0.08191699999999999
0.2275,1,0.11258499999999999
0.2275,6,0.112858
0.2275,8,0.051695000000000005
0.22760000000000002,0,0.092987
0.22760000000000002,1,0.105854
0.22760000000000002,6,0.117691
0.22760000000000002,8,0.048803
0.2277,0,0.093762
0.2277,1,0.11089700000000001
0.2277,6,0.107943
0.2277,8,0.050491999999999995
0.2278,0,0.081231
0.2278,1,0.100643
0.2278,6,0.104959
0.2278,8,0.051707
0.22790000000000002,0,0.078453
0.22790000000000002,1,0.105626
0.22790000000000002,6,0.11104800000000001
0.22790000000000002,8,0.051613
0.228,0,0.080332
0.228,1,0.10253000000000001
0.228,6,0.10920500000000001
0.228,8,0.05073999999999999
0.2281,0,0.079468
0.2281,1,0.09953899999999999
0.2281,6,0.103671
0.2281,8,0.049419
0.22820000000000001,0,0.07861399999999999
0.22820000000000001,1,0.113428
0.22820000000000001,6,0.10755999999999999
0.22820000000000001,8,0.050152
0.2283,0,0.085378
0.2283,1,0.09817700000000001
0.2283,6,0.110075
0.2283,8,0.051705
0.22840000000000002,0,0.082482
0.22840000000000002,1,0.10644
0.22840000000000002,6,0.10918800000000001
0.22840000000000002,8,0.054601000000000004
0.2285,0,0.08207500000000001
0.2285,1,0.103272
0.2285,6,0.12247999999999999
0.2285,8,0.049384000000000004
0.2286,0,0.092829
0.2286,1,0.115483
0.2286,6,0.116755
0.2286,8,0.049696000000000004
0.22870000000000001,0,0.084142
0.22870000000000001,1,0.109198
0.22870000000000001,6,0.114331
0.22870000000000001,8,0.050564
0.2288,0,0.08517
0.2288,1,0.105741
0.2288,6,0.11362
0.2288,8,0.04917
0.22890000000000002,0,0.08657100000000001
0.22890000000000002,1,0.105769
0.22890000000000002,6,0.111036
0.22890000000000002,8,0.053971
0.229,0,0.083269
0.229,1,0.10253599999999999
0.229,6,0.107874
0.229,8,0.052031
0.2291,0,0.081579
0.2291,1,0.106151
0.2291,6,0.108124
0.2291,8,0.052633
0.22920000000000001,0,0.083199
0.22920000000000001,1,0.104782
0.22920000000000001,6,0.108105
0.22920000000000001,8,0.050206999999999995
0.2293,0,0.086548
0.2293,1,0.105048
0.2293,6,0.107423
0.2293,8,0.0492
0.22940000000000002,0,0.085436
0.22940000000000002,1,0.108194
0.22940000000000002,6,0.107801
0.22940000000000002,8,0.051966
0.2295,0,0.081124
0.2295,1,0.102761
0.2295,6,0.10473500000000001
0.2295,8,0.050593
0.2296,0,0.077741
0.2296,1,0.105126
0.2296,6,0.11199700000000001
0.2296,8,0.050642000000000006
0.22970000000000002,0,0.080759
0.22970000000000002,1,0.10532899999999999
0.22970000000000002,6,0.102978
0.22970000000000002,8,0.050516
0.2298,0,0.08401
0.2298,1,0.103418
0.2298,6,0.11389200000000001
0.2298,8,0.052977
0.22990000000000002,0,0.080715
0.22990000000000002,1,0.106018
0.22990000000000002,6,0.10965699999999999
0.22990000000000002,8,0.049379000000000006
0.23,0,0.081343
0.23,1,0.10475799999999999
0.23,6,0.107652
0.23,8,0.050744000000000004
0.2301,0,0.080636
0.2301,1,0.109064
0.2301,6,0.107875
0.2301,8,0.050313
0.23020000000000002,0,0.08280399999999999
0.23020000000000002,1,0.10448199999999999
0.23020000000000002,6,0.109776
0.23020000000000002,8,0.050657
0.2303,0,0.080731
0.2303,1,0.10218
0.2303,6,0.105818
0.2303,8,0.046912999999999996
0.23040000000000002,0,0.08166499999999999
0.23040000000000002,1,0.10721800000000001
0.23040000000000002,6,0.105038
0.23040000000000002,8,0.050578
0.2305,0,0.07968700000000001
0.2305,1,0.106859
0.2305,6,0.108882
0.2305,8,0.052093
0.2306,0,0.08234
0.2306,1,0.106359
0.2306,6,0.103045
0.2306,8,0.050809
0.23070000000000002,0,0.080389
0.23070000000000002,1,0.098358
0.23070000000000002,6,0.106916
0.23070000000000002,8,0.050213
0.2308,0,0.083324
0.2308,1,0.102155
0.2308,6,0.105919
0.2308,8,0.050051
0.23090000000000002,0,0.08446400000000001
0.23090000000000002,1,0.101818
0.23090000000000002,6,0.106342
0.23090000000000002,8,0.050041
0.231,0,0.080017
0.231,1,0.104551
0.231,6,0.10724
0.231,8,0.051053
0.2311,0,0.081848
0.2311,1,0.107363
0.2311,6,0.107655
0.2311,8,0.052905
0.23120000000000002,0,0.079345
0.23120000000000002,1,0.09896200000000001
0.23120000000000002,6,0.110127
0.23120000000000002,8,0.049755
0.2313,0,0.083534
0.2313,1,0.106502
0.2313,6,0.106795
0.2313,8,0.04982399999999999
0.23140000000000002,0,0.082051
0.23140000000000002,1,0.105704
0.23140000000000002,6,0.102676
0.23140000000000002,8,0.053059999999999996
0.2315,0,0.08437
0.2315,1,0.10606800000000001
0.2315,6,0.110233
0.2315,8,0.048783999999999994
0.2316,0,0.079399
0.2316,1,0.10426500000000001
0.2316,6,0.108412
0.2316,8,0.051222
0.23170000000000002,0,0.083133
0.23170000000000002,1,0.10329200000000001
0.23170000000000002,6,0.107219
0.23170000000000002,8,0.048612
0.2318,0,0.084855
0.2318,1,0.10894899999999999
0.2318,6,0.109744
0.2318,8,0.051306
0.23190000000000002,0,0.082321
0.23190000000000002,1,0.09886299999999999
0.23190000000000002,6,0.10632799999999999
0.23190000000000002,8,0.049378000000000005
0.232,0,0.08283599999999999
0.232,1,0.103159
0.232,6,0.10949
0.232,8,0.050551
0.2321,0,0.081189
0.2321,1,0.1038
0.2321,6,0.114868
0.2321,8,0.050313
0.23220000000000002,0,0.08332
0.23220000000000002,1,0.10203899999999999
0.23220000000000002,6,0.11498499999999999
0.23220000000000002,8,0.05153
0.2323,0,0.082511
0.2323,1,0.100968
0.2323,6,0.107453
0.2323,8,0.051299
0.23240000000000002,0,0.084184
0.23240000000000002,1,0.101253
0.23240000000000002,6,0.109306
0.23240000000000002,8,0.05192
0.2325,0,0.085113
0.2325,1,0.106828
0.2325,6,0.106508
0.2325,8,0.050848
0.2326,0,0.08091499999999999
0.2326,1,0.107227
0.2326,6,0.106959
0.2326,8,0.051114
0.23270000000000002,0,0.083578
0.23270000000000002,1,0.102142
0.23270000000000002,6,0.106855
0.23270000000000002,8,0.053595
0.2328,0,0.083065
0.2328,1,0.102868
0.2328,6,0.108897
0.2328,8,0.052131000000000004
0.23290000000000002,0,0.083314
0.23290000000000002,1,0.108415
0.23290000000000002,6,0.10868399999999999
0.23290000000000002,8,0.051513
0.233,0,0.08228099999999999
0.233,1,0.105381
0.233,6,0.10839499999999999
0.233,8,0.049934
0.2331,0,0.082915
0.2331,1,0.10635800000000001
0.2331,6,0.105098
0.2331,8,0.051623
0.23320000000000002,0,0.081981
0.23320000000000002,1,0.106258
0.23320000000000002,6,0.108913
0.23320000000000002,8,0.051406
0.2333,0,0.08182500000000001
0.2333,1,0.10509199999999999
0.2333,6,0.11171199999999999
0.2333,8,0.052629999999999996
0.23340000000000002,0,0.080318
0.23340000000000002,1,0.10111400000000001
0.23340000000000002,6,0.108324
0.23340000000000002,8,0.050921
0.2335,0,0.080511
0.2335,1,0.103073
0.2335,6,0.109055
0.2335,8,0.050497
0.2336,0,0.080397
0.2336,1,0.103321
0.2336,6,0.107969
0.2336,8,0.050682
0.23370000000000002,0,0.082425
0.23370000000000002,1,0.101157
0.23370000000000002,6,0.106017
0.23370000000000002,8,0.049118
0.2338,0,0.081164
0.2338,1,0.10517800000000001
0.2338,6,0.10947899999999999
0.2338,8,0.052447
0.23390000000000002,0,0.08538100000000001
0.23390000000000002,1,0.109648
0.23390000000000002,6,0.10937100000000001
0.23390000000000002,8,0.051788
0.234,0,0.083154
0.234,1,0.10560399999999999
0.234,6,0.108998
0.234,8,0.050729
0.2341,0,0.081089
0.2341,1,0.10363699999999999
0.2341,6,0.106063
0.2341,8,0.05026
0.23420000000000002,0,0.084425
0.23420000000000002,1,0.10599800000000001
0.23420000000000002,6,0.102708
0.23420000000000002,8,0.050958
0.2343,0,0.08338899999999999
0.2343,1,0.106553
0.2343,6,0.10663800000000001
0.2343,8,0.052602
0.23440000000000003,0,0.079765
0.23440000000000003,1,0.10119
0.23440000000000003,6,0.108334
0.23440000000000003,8,0.049489
0.23450000000000001,0,0.084847
0.23450000000000001,1,0.101806
0.23450000000000001,6,0.104941
0.23450000000000001,8,0.050235
0.2346,0,0.084985
0.2346,1,0.106038
0.2346,6,0.109325
0.2346,8,0.051157999999999995
0.23470000000000002,0,0.082905
0.23470000000000002,1,0.103989
0.23470000000000002,6,0.10919200000000001
0.23470000000000002,8,0.052884
0.2348,0,0.082747
0.2348,1,0.10042899999999999
0.2348,6,0.107933
0.2348,8,0.056431
0.2349,0,0.083508
0.2349,1,0.108887
0.2349,6,0.110024
0.2349,8,0.053843999999999996
0.23500000000000001,0,0.08477399999999999
0.23500000000000001,1,0.11521200000000001
0.23500000000000001,6,0.119327
0.23500000000000001,8,0.055064
0.2351,0,0.088095
0.2351,1,0.111525
0.2351,6,0.107241
0.2351,8,0.053476
0.23520000000000002,0,0.08260300000000001
0.23520000000000002,1,0.10166599999999999
0.23520000000000002,6,0.10627199999999999
0.23520000000000002,8,0.05090600000000001
0.2353,0,0.083312
0.2353,1,0.10466700000000001
0.2353,6,0.10670600000000001
0.2353,8,0.051757000000000004
0.2354,0,0.088729
0.2354,1,0.10678699999999999
0.2354,6,0.11271300000000001
0.2354,8,0.052416
0.23550000000000001,0,0.084133
0.23550000000000001,1,0.10470099999999999
0.23550000000000001,6,0.106773
0.23550000000000001,8,0.049435999999999994
0.2356,0,0.080899
0.2356,1,0.10359700000000001
0.2356,6,0.113273
0.2356,8,0.051903000000000005
0.23570000000000002,0,0.08080699999999999
0.23570000000000002,1,0.103335
0.23570000000000002,6,0.113317
0.23570000000000002,8,0.050304
0.2358,0,0.082509
0.2358,1,0.10544700000000001
0.2358,6,0.108058
0.2358,8,0.051894
0.2359,0,0.08302000000000001
0.2359,1,0.108604
0.2359,6,0.111509
0.2359,8,0.051931
0.23600000000000002,0,0.08241
0.23600000000000002,1,0.109124
0.23600000000000002,6,0.107108
0.23600000000000002,8,0.051657
0.2361,0,0.08493300000000001
0.2361,1,0.10732599999999999
0.2361,6,0.105799
0.2361,8,0.051063
0.23620000000000002,0,0.08188100000000001
0.23620000000000002,1,0.10248
0.23620000000000002,6,0.10559099999999999
0.23620000000000002,8,0.050237000000000004
0.2363,0,0.081822
0.2363,1,0.108696
0.2363,6,0.11084300000000001
0.2363,8,0.052756
0.2364,0,0.082095
0.2364,1,0.10323299999999999
0.2364,6,0.106389
0.2364,8,0.054027000000000006
0.23650000000000002,0,0.08559800000000001
0.23650000000000002,1,0.1052
0.23650000000000002,6,0.106112
0.23650000000000002,8,0.053147
0.2366,0,0.082582
0.2366,1,0.108333
0.2366,6,0.107625
0.2366,8,0.049435
0.23670000000000002,0,0.080962
0.23670000000000002,1,0.101564
0.23670000000000002,6,0.103738
0.23670000000000002,8,0.050787
0.2368,0,0.082461
0.2368,1,0.10269400000000001
0.2368,6,0.10387
0.2368,8,0.051001
0.2369,0,0.08047199999999999
0.2369,1,0.10478900000000001
0.2369,6,0.107811
0.2369,8,0.052752
0.23700000000000002,0,0.08257500000000001
0.23700000000000002,1,0.10703900000000001
0.23700000000000002,6,0.10981099999999999
0.23700000000000002,8,0.051680000000000004
0.2371,0,0.08390500000000001
0.2371,1,0.106085
0.2371,6,0.107706
0.2371,8,0.050564
0.23720000000000002,0,0.08269
0.23720000000000002,1,0.10356599999999999
0.23720000000000002,6,0.110043
0.23720000000000002,8,0.048824000000000006
0.2373,0,0.080704
0.2373,1,0.101341
0.2373,6,0.104897
0.2373,8,0.051484
0.2374,0,0.083662
0.2374,1,0.101472
0.2374,6,0.10878399999999999
0.2374,8,0.051993000000000004
0.23750000000000002,0,0.08296100000000001
0.23750000000000002,1,0.104362
0.23750000000000002,6,0.109905
0.23750000000000002,8,0.051905
0.2376,0,0.079687
0.2376,1,0.098503
0.2376,6,0.101847
0.2376,8,0.048785999999999996
0.23770000000000002,0,0.080108
0.23770000000000002,1,0.105318
0.23770000000000002,6,0.108466
0.23770000000000002,8,0.051955
0.2378,0,0.082077
0.2378,1,0.104703
0.2378,6,0.108681
0.2378,8,0.050685999999999995
0.2379,0,0.080664
0.2379,1,0.103872
0.2379,6,0.10667599999999999
0.2379,8,0.049935
0.23800000000000002,0,0.08216000000000001
0.23800000000000002,1,0.103784
0.23800000000000002,6,0.10918
0.23800000000000002,8,0.051711999999999994
0.2381,0,0.080162
0.2381,1,0.107914
0.2381,6,0.109526
0.2381,8,0.049836
0.23820000000000002,0,0.084071
0.23820000000000002,1,0.100913
0.23820000000000002,6,0.110404
0.23820000000000002,8,0.049842000000000004
0.2383,0,0.084113
0.2383,1,0.103661
0.2383,6,0.109475
0.2383,8,0.050597
0.2384,0,0.083513
0.2384,1,0.103894
0.2384,6,0.106382
0.2384,8,0.050464999999999996
0.23850000000000002,0,0.08399
0.23850000000000002,1,0.105142
0.23850000000000002,6,0.10237700000000001
0.23850000000000002,8,0.05083
0.2386,0,0.08234
0.2386,1,0.104621
0.2386,6,0.103582
0.2386,8,0.048353
0.23870000000000002,0,0.08200299999999999
0.23870000000000002,1,0.104309
0.23870000000000002,6,0.111681
0.23870000000000002,8,0.051151
0.2388,0,0.083957
0.2388,1,0.105066
0.2388,6,0.105726
0.2388,8,0.050646000000000004
0.2389,0,0.080591
0.2389,1,0.104869
0.2389,6,0.103387
0.2389,8,0.051035
0.23900000000000002,0,0.081902
0.23900000000000002,1,0.101219
0.23900000000000002,6,0.114136
0.23900000000000002,8,0.050937
0.2391,0,0.08018600000000001
0.2391,1,0.103669
0.2391,6,0.10821599999999999
0.2391,8,0.049885000000000006
0.23920000000000002,0,0.080303
0.23920000000000002,1,0.103931
0.23920000000000002,6,0.113242
0.23920000000000002,8,0.052902000000000005
0.2393,0,0.086056
0.2393,1,0.10981199999999999
0.2393,6,0.108438
0.2393,8,0.051569
0.2394,0,0.082356
0.2394,1,0.10645
0.2394,6,0.11020300000000001
0.2394,8,0.050691
0.23950000000000002,0,0.081915
0.23950000000000002,1,0.11065
0.23950000000000002,6,0.11021
0.23950000000000002,8,0.048098999999999996
0.2396,0,0.08172
0.2396,1,0.10783599999999999
0.2396,6,0.110874
0.2396,8,0.050746
0.23970000000000002,0,0.083428
0.23970000000000002,1,0.102697
0.23970000000000002,6,0.10774700000000001
0.23970000000000002,8,0.050078
0.2398,0,0.082321
0.2398,1,0.104927
0.2398,6,0.10838400000000001
0.2398,8,0.053499
0.2399,0,0.079637
0.2399,1,0.104489
0.2399,6,0.109947
0.2399,8,0.051123
0.24000000000000002,0,0.07952200000000001
0.24000000000000002,1,0.105766
0.24000000000000002,6,0.103483
0.24000000000000002,8,0.053936
0.2401,0,0.08164199999999999
0.2401,1,0.10366600000000001
0.2401,6,0.10642
0.2401,8,0.04915
0.24020000000000002,0,0.08024400000000001
0.24020000000000002,1,0.105736
0.24020000000000002,6,0.104873
0.24020000000000002,8,0.053497
0.2403,0,0.083567
0.2403,1,0.107973
0.2403,6,0.107284
0.2403,8,0.049467
0.2404,0,0.080525
0.2404,1,0.109709
0.2404,6,0.10758699999999999
0.2404,8,0.050863
0.24050000000000002,0,0.081723
0.24050000000000002,1,0.107976
0.24050000000000002,6,0.110219
0.24050000000000002,8,0.05111
0.2406,0,0.078602
0.2406,1,0.105119
0.2406,6,0.104027
0.2406,8,0.049252
0.24070000000000003,0,0.08093700000000001
0.24070000000000003,1,0.103789
0.24070000000000003,6,0.111542
0.24070000000000003,8,0.05097600000000001
0.24080000000000001,0,0.08341799999999999
0.24080000000000001,1,0.104206
0.24080000000000001,6,0.104681
0.24080000000000001,8,0.049360999999999995
0.2409,0,0.080244
0.2409,1,0.099167
0.2409,6,0.106579
0.2409,8,0.051129999999999995
0.24100000000000002,0,0.080113
0.24100000000000002,1,0.10323600000000001
0.24100000000000002,6,0.109706
0.24100000000000002,8,0.052169
0.2411,0,0.080816
0.2411,1,0.11155
0.2411,6,0.10608699999999999
0.2411,8,0.05279
0.2412,0,0.084784
0.2412,1,0.116873
0.2412,6,0.118102
0.2412,8,0.052636999999999996
0.24130000000000001,0,0.077648
0.24130000000000001,1,0.10405400000000001
0.24130000000000001,6,0.10740899999999999
0.24130000000000001,8,0.054212
0.2414,0,0.087376
0.2414,1,0.105832
0.2414,6,0.11913900000000001
0.2414,8,0.055890999999999996
0.24150000000000002,0,0.086475
0.24150000000000002,1,0.10935
0.24150000000000002,6,0.111159
0.24150000000000002,8,0.050367
0.2416,0,0.085162
0.2416,1,0.107684
0.2416,6,0.10918
0.2416,8,0.050754
0.2417,0,0.088988
0.2417,1,0.11177400000000001
0.2417,6,0.11200299999999999
0.2417,8,0.052279
0.24180000000000001,0,0.08405699999999999
0.24180000000000001,1,0.115619
0.24180000000000001,6,0.11307299999999999
0.24180000000000001,8,0.056161
0.2419,0,0.079259
0.2419,1,0.106255
0.2419,6,0.110311
0.2419,8,0.053912
0.24200000000000002,0,0.078944
0.24200000000000002,1,0.104619
0.24200000000000002,6,0.10783999999999999
0.24200000000000002,8,0.048733
0.2421,0,0.080871
0.2421,1,0.106211
0.2421,6,0.104276
0.2421,8,0.049378
0.2422,0,0.082206
0.2422,1,0.10395399999999999
0.2422,6,0.10451500000000001
0.2422,8,0.050806000000000004
0.24230000000000002,0,0.084333
0.24230000000000002,1,0.10166499999999999
0.24230000000000002,6,0.111668
0.24230000000000002,8,0.054955000000000004
0.2424,0,0.091534
0.2424,1,0.107038
0.2424,6,0.104334
0.2424,8,0.051417000000000004
0.24250000000000002,0,0.07913600000000001
0.24250000000000002,1,0.100319
0.24250000000000002,6,0.110135
0.24250000000000002,8,0.051076
0.2426,0,0.080821
0.2426,1,0.10562400000000001
0.2426,6,0.108583
0.2426,8,0.052795
0.2427,0,0.08025399999999999
0.2427,1,0.107171
0.2427,6,0.114022
0.2427,8,0.051290999999999996
0.24280000000000002,0,0.08286099999999999
0.24280000000000002,1,0.10695700000000001
0.24280000000000002,6,0.11063100000000001
0.24280000000000002,8,0.053559999999999997
0.2429,0,0.082361
0.2429,1,0.10882
0.2429,6,0.11123699999999999
0.2429,8,0.052347000000000005
0.24300000000000002,0,0.09096299999999999
0.24300000000000002,1,0.10540400000000001
0.24300000000000002,6,0.116938
0.24300000000000002,8,0.05204
0.2431,0,0.08186
0.2431,1,0.111668
0.2431,6,0.11387699999999999
0.2431,8,0.05473599999999999
0.2432,0,0.08326700000000001
0.2432,1,0.110699
0.2432,6,0.103784
0.2432,8,0.049595999999999994
0.24330000000000002,0,0.087784
0.24330000000000002,1,0.103825
0.24330000000000002,6,0.112839
0.24330000000000002,8,0.051314
0.2434,0,0.087085
0.2434,1,0.106459
0.2434,6,0.11017
0.2434,8,0.05015
0.24350000000000002,0,0.079303
0.24350000000000002,1,0.108062
0.24350000000000002,6,0.10904
0.24350000000000002,8,0.050949
0.2436,0,0.08313699999999999
0.2436,1,0.104164
0.2436,6,0.10361400000000001
0.2436,8,0.050362
0.2437,0,0.085206
0.2437,1,0.11253400000000001
0.2437,6,0.111164
0.2437,8,0.051513
0.24380000000000002,0,0.08794199999999999
0.24380000000000002,1,0.112586
0.24380000000000002,6,0.105508
0.24380000000000002,8,0.051057000000000005
0.2439,0,0.086435
0.2439,1,0.10906199999999999
0.2439,6,0.10860500000000001
0.2439,8,0.05035
0.24400000000000002,0,0.086429
0.24400000000000002,1,0.112292
0.24400000000000002,6,0.107761
0.24400000000000002,8,0.052313
0.2441,0,0.084346
0.2441,1,0.107622
0.2441,6,0.109368
0.2441,8,0.04997
0.2442,0,0.082727
0.2442,1,0.101207
0.2442,6,0.111883
0.2442,8,0.069815
0.24430000000000002,0,0.083076
0.24430000000000002,1,0.107618
0.24430000000000002,6,0.11367
0.24430000000000002,8,0.053323999999999996
0.2444,0,0.084459
0.2444,1,0.103843
0.2444,6,0.11839
0.2444,8,0.054036
0.24450000000000002,0,0.087555
0.24450000000000002,1,0.10520800000000001
0.24450000000000002,6,0.103498
0.24450000000000002,8,0.052142
0.2446,0,0.090362
0.2446,1,0.110681
0.2446,6,0.11287799999999999
0.2446,8,0.055847
0.2447,0,0.087011
0.2447,1,0.108417
0.2447,6,0.110597
0.2447,8,0.0513
0.24480000000000002,0,0.083504
0.24480000000000002,1,0.10803900000000001
0.24480000000000002,6,0.110069
0.24480000000000002,8,0.053565
0.2449,0,0.08349200000000001
0.2449,1,0.106805
0.2449,6,0.104231
0.2449,8,0.053084
0.24500000000000002,0,0.08114199999999999
0.24500000000000002,1,0.102538
0.24500000000000002,6,0.104965
0.24500000000000002,8,0.049568
0.2451,0,0.086155
0.2451,1,0.112341
0.2451,6,0.105896
0.2451,8,0.051257
0.2452,0,0.082875
0.2452,1,0.097335
0.2452,6,0.10422100000000001
0.2452,8,0.052945
0.24530000000000002,0,0.082421
0.24530000000000002,1,0.105917
0.24530000000000002,6,0.11270999999999999
